Date,AAPL,ADBE,AMZN,GOOGL,INTC,META,MSFT,NFLX,NVDA,TSLA
2018-12-06,41.766,250.63,84.9595,53.7709,41.6282,139.2109,103.1229,282.88,3.9257,24.204
2018-12-07,40.2768,238.0,81.4565,52.1997,39.7951,137.0075,98.9957,265.14,3.6608,23.8647
2018-12-10,40.5421,244.09,82.0515,52.5289,40.6299,141.4242,101.6118,269.7,3.7662,24.3433
2018-12-11,40.3103,245.34,82.162,52.9514,40.7762,141.6535,102.5563,265.32,3.6752,24.4507
2018-12-12,40.4226,245.55,83.177,53.5539,41.1635,144.0662,103.019,274.88,3.6928,24.44
2018-12-13,40.8648,248.08,82.919,53.5444,41.5594,144.5747,103.3685,276.02,3.6925,25.1193
2018-12-14,39.5573,230.0,79.5955,52.4556,41.1893,143.6275,100.1385,266.84,3.632,24.3807
2018-12-17,39.1891,221.38,76.0455,51.1558,40.518,139.7692,97.173,262.8,3.5609,23.228
2018-12-18,39.6983,226.18,77.574,52.0416,41.0861,143.2288,98.193,270.94,3.6442,22.4687
2018-12-19,38.46,224.65,74.754,51.6451,39.2185,132.84,97.9285,266.77,3.4351,22.198
2018-12-20,37.4895,218.65,73.0415,51.0526,39.1927,132.9995,95.8696,260.58,3.3505,21.0253
2018-12-21,36.0313,208.8,68.8725,49.4401,38.5902,124.5749,92.7719,246.39,3.2134,21.318
2018-12-24,35.0991,205.16,67.198,49.1119,37.5145,123.6876,88.8997,233.88,3.1516,19.6927
2018-12-26,37.5708,222.95,73.545,52.2631,39.7521,133.7772,94.9724,253.67,3.3009,21.7393
2018-12-27,37.327,225.14,73.082,52.515,39.8984,134.1162,95.558,255.57,3.2531,21.0753
2018-12-28,37.3461,223.13,73.901,52.2047,40.234,132.8001,94.8119,256.08,3.3146,22.258
2018-12-31,37.7071,226.24,75.0985,52.1189,40.389,130.6965,95.9263,267.66,3.3109,22.1867
2019-01-02,37.7501,224.57,76.9565,52.6037,40.518,135.2727,95.5013,267.66,3.3783,20.6747
2019-01-03,33.9899,215.7,75.014,51.1469,38.289,131.3445,91.988,271.2,3.1742,20.024
2019-01-04,35.4409,226.19,78.7695,53.7704,40.6385,137.5359,96.2663,297.57,3.3776,21.1793
2019-01-07,35.362,229.26,81.4755,53.6631,40.8279,137.6356,96.3891,315.34,3.5564,22.3307
2019-01-08,36.0361,232.68,82.829,54.1345,41.0861,142.1022,97.088,320.27,3.4679,22.3567
2019-01-09,36.6481,235.43,82.971,53.9489,41.3184,143.797,98.4763,319.96,3.5361,22.5687
2019-01-10,36.7652,237.77,82.811,53.8083,41.7918,143.7671,97.8435,324.66,3.6018,22.998
2019-01-11,36.4043,237.55,82.028,53.092,42.1102,143.3683,97.088,337.59,3.6911,23.1507
2019-01-14,35.8568,234.56,80.8605,52.4456,41.611,144.9536,96.3797,332.94,3.731,22.2933
2019-01-15,36.5907,242.36,83.728,54.1913,41.8262,148.5029,99.1752,354.64,3.7169,22.962
2019-01-16,37.0377,241.95,84.189,54.3409,41.4217,147.0971,99.5246,351.39,3.6913,23.07
2019-01-17,37.2577,244.4,84.661,54.8203,41.7143,147.8548,100.2235,353.19,3.7627,23.154
2019-01-18,37.4871,247.51,84.81,55.2282,42.334,149.5896,101.7251,339.1,3.8919,20.1507
2019-01-22,36.6457,243.85,81.6085,53.7983,41.5422,147.127,99.808,325.16,3.6896,19.928
2019-01-23,36.7939,245.14,82.001,54.0866,41.2582,143.8668,100.7807,321.99,3.7025,19.1727
2019-01-24,36.5023,242.56,82.7465,54.0661,42.8245,145.3922,100.299,326.67,3.9145,19.434
2019-01-25,37.7118,244.95,83.5285,54.9395,40.4836,148.5627,101.2151,338.05,3.9718,19.8027
2019-01-28,37.3628,241.85,81.8945,53.8596,40.1996,147.0273,99.2413,335.66,3.4227,19.7587
2019-01-29,36.9756,238.27,79.694,53.3708,40.0533,143.7572,97.2202,328.9,3.2637,19.8307
2019-01-30,39.5023,242.67,83.5215,54.7639,40.9139,149.9685,100.469,340.66,3.4073,20.5847
2019-01-31,39.7868,247.82,85.9365,56.1554,40.5525,166.1896,98.6274,339.5,3.5651,20.468
2019-02-01,39.8059,247.38,81.3115,55.7928,41.9381,165.2126,97.0691,339.85,3.5894,20.814
2019-02-04,40.9366,254.74,81.6655,56.93,42.3598,168.7419,99.8646,351.34,3.6997,20.8593
2019-02-05,41.637,254.82,82.9405,57.4512,43.0397,170.6462,101.2624,355.81,3.7188,21.4233
2019-02-06,41.6513,254.35,82.013,56.0058,43.2172,169.9782,100.1385,352.19,3.7945,21.148
2019-02-07,40.8625,253.74,80.7185,55.1589,42.6369,165.8806,99.4207,344.71,3.6561,20.5007
2019-02-08,40.9105,257.0,79.411,54.9829,42.2992,166.8277,99.7985,347.57,3.6747,20.3867
2019-02-11,40.6752,258.39,79.55,54.9699,42.2385,165.2923,99.4018,345.73,3.632,20.856
2019-02-12,41.0257,261.37,81.9005,56.2397,43.3125,164.5446,100.9507,359.97,3.7491,20.7873
2019-02-13,40.8552,260.23,82.0,56.2921,43.7109,163.5775,100.8752,351.77,3.7915,20.5447
2019-02-14,41.0041,260.14,81.1325,56.3205,44.0053,163.4579,100.9602,359.07,3.8324,20.2513
2019-02-15,40.9129,259.45,80.3975,55.8432,44.7415,162.0122,102.2068,356.87,3.9021,20.5253
2019-02-19,41.0353,257.81,81.379,56.1864,44.5163,161.8028,102.1596,361.92,3.8847,20.376
2019-02-20,41.2994,258.1,81.105,55.8911,44.5077,162.072,101.6285,359.91,3.9321,20.1707
2019-02-21,41.0665,257.76,80.972,55.0741,44.525,159.5596,103.772,356.97,3.8632,19.4153
2019-02-22,41.5251,258.9,81.578,55.6901,45.4604,161.404,105.2516,363.02,3.948,19.6473
2019-02-25,41.8275,258.62,81.65,55.7285,45.9887,164.1258,105.8397,363.91,3.9356,19.918
2019-02-26,41.8516,261.22,81.82,55.9619,46.1012,163.6373,106.57,364.97,3.8962,19.8573
2019-02-27,41.9812,262.9,82.0545,56.0058,46.1099,162.3213,106.3898,362.87,3.8542,20.9827
2019-02-28,41.5683,262.5,81.9915,56.1884,45.8674,160.9653,106.257,358.1,3.8297,21.3253
2019-03-01,42.0052,264.01,83.5865,57.2842,46.1619,161.7929,106.7312,357.32,3.884,19.6527
2019-03-04,42.2165,258.16,84.8085,57.5286,46.7162,166.8676,106.4751,351.04,3.8922,19.024
2019-03-05,42.1396,257.38,84.6215,58.3151,46.491,170.7459,105.944,354.3,3.8858,18.436
2019-03-06,41.8972,256.4,83.4475,58.1031,45.8587,171.9921,105.9914,359.61,3.7748,18.416
2019-03-07,41.4122,255.46,81.2975,57.4004,45.5556,168.6223,104.7015,352.6,3.7055,18.4393
2019-03-08,41.5107,254.74,81.04,57.3565,45.4517,169.0909,104.8153,349.6,3.7398,18.9427
2019-03-11,42.9487,260.96,83.531,58.8174,46.2052,171.5535,107.0158,358.86,4.0005,19.3947
2019-03-12,43.4312,263.51,83.655,59.7146,46.3957,171.4039,107.765,356.27,4.0347,18.8907
2019-03-13,43.6233,264.38,84.5405,59.8049,47.0886,172.8496,108.5997,361.21,4.1862,19.264
2019-03-14,44.1082,267.69,84.311,59.4792,46.2831,169.6592,108.6851,358.82,4.1102,19.3307
2019-03-15,44.682,257.09,85.618,59.368,47.0539,165.4818,109.937,361.46,4.2157,18.362
2019-03-18,45.1381,257.76,87.1075,59.2807,46.8547,159.9883,111.5115,363.44,4.1944,17.966
2019-03-19,44.7804,260.42,88.0925,59.9745,46.9154,161.085,111.5874,358.78,4.3622,17.8313
2019-03-20,45.1717,259.74,89.8635,61.17,46.6122,164.9434,111.4641,375.22,4.3297,18.24
2019-03-21,46.8354,264.18,90.963,61.6538,47.3224,165.5815,114.0249,377.87,4.5665,18.268
2019-03-22,45.8655,259.69,88.2385,60.2334,46.1272,163.8467,111.0183,361.01,4.4066,17.6353
2019-03-25,45.311,262.27,88.713,59.7211,45.7115,165.7908,111.5969,366.23,4.3143,17.3613
2019-03-26,44.8428,265.59,89.188,59.3451,46.2831,167.1766,111.834,359.97,4.391,17.8513
2019-03-27,45.2462,262.34,88.285,58.755,46.0406,165.3721,110.7527,353.37,4.3818,18.322
2019-03-28,45.3062,263.53,88.671,58.4687,45.9973,165.0531,110.9045,354.61,4.4004,18.5747
2019-03-29,45.6015,266.49,89.0375,58.6992,46.5083,166.1896,111.8624,356.56,4.4578,18.6573
2019-04-01,45.9111,272.17,90.7095,59.8009,47.2098,168.1936,112.8868,366.96,4.5253,19.2787
2019-04-02,46.5785,271.35,90.699,60.1281,47.0799,173.6771,113.048,367.72,4.5432,19.0587
2019-04-03,46.8978,271.5,91.035,60.391,48.0499,173.0191,113.7878,369.75,4.6827,19.454
2019-04-04,46.9795,267.89,90.943,60.8219,48.431,175.4916,113.2092,367.88,4.6738,17.852
2019-04-05,47.294,267.45,91.864,60.4229,48.1538,175.1925,113.712,365.49,4.7405,18.3307
2019-04-08,48.0382,268.81,92.493,60.2648,48.2231,174.4049,113.7499,361.41,4.7614,18.2133
2019-04-09,47.8941,268.99,91.792,59.986,47.9113,177.0469,113.1334,364.71,4.6986,18.154
2019-04-10,48.163,271.58,92.3665,60.1735,48.2837,177.2862,113.9965,363.92,4.7691,18.404
2019-04-11,47.7621,271.9,92.2035,60.3301,48.3271,176.9771,114.1293,367.65,4.7552,17.8947
2019-04-12,47.7429,271.86,92.153,60.9855,48.864,178.5624,114.7173,351.14,4.7172,17.8467
2019-04-15,47.8293,272.22,92.2435,61.175,48.7428,179.1107,114.8122,348.87,4.5854,17.7587
2019-04-16,47.8341,271.43,93.152,61.4434,49.1152,178.3331,114.5466,359.46,4.6725,18.224
2019-04-17,48.7656,269.45,93.241,61.8538,50.7174,178.2433,115.4951,354.74,4.6497,18.082
2019-04-18,48.9408,270.57,93.0845,61.9202,50.6568,177.7448,117.0126,360.35,4.6251,18.2173
2019-04-22,49.1017,272.21,94.3655,62.5332,50.9426,180.8954,117.3825,377.34,4.679,17.5167
2019-04-23,49.8099,278.49,96.1885,63.3726,50.908,183.2283,118.976,381.89,4.7336,17.5933
2019-04-24,49.7331,275.45,95.0875,62.8469,50.856,182.0319,118.5681,374.23,4.746,17.244
2019-04-25,49.2817,277.66,95.1125,63.2105,49.8947,192.6799,122.4948,368.33,4.6402,16.5087
2019-04-26,49.0465,281.96,97.5315,63.7132,45.4084,190.9152,123.1966,374.85,4.4213,15.676
2019-04-29,49.1209,286.14,96.9215,64.6499,44.2652,194.1953,123.0828,371.83,4.4521,16.098
2019-04-30,48.175,289.25,96.326,59.7999,44.2045,192.8194,123.8701,370.54,4.4935,15.9127
2019-05-01,50.5397,283.35,95.576,58.5211,43.962,192.4505,121.2902,378.81,4.4804,15.6007
2019-05-02,50.2108,279.64,95.041,58.1814,43.7802,191.9521,119.7063,379.06,4.5479,16.2733
2019-05-03,50.835,285.58,98.123,59.3306,44.8194,194.8832,122.2576,385.03,4.5434,17.002
2019-05-06,50.05,283.66,97.5275,59.5256,44.6321,193.298,121.5463,378.67,4.465,17.0227
2019-05-07,48.7008,277.07,96.05,58.7974,43.9873,189.2003,119.0518,370.46,4.2976,16.4707
2019-05-08,48.7104,276.77,95.8885,58.3944,42.9068,188.971,119.0423,364.37,4.3177,16.3227
2019-05-09,48.187,275.79,94.9935,58.2543,40.6238,188.0837,119.0329,362.75,4.2251,16.132
2019-05-10,47.5195,278.48,94.499,58.2378,40.2578,187.7746,120.5789,361.04,4.1911,15.968
2019-05-13,44.7577,267.7,91.134,56.6891,39.003,180.995,116.9937,345.26,3.9337,15.134
2019-05-14,45.4662,271.86,92.006,56.1041,39.3603,180.1875,118.3025,345.61,4.0228,15.4873
2019-05-15,46.0108,276.82,93.5575,58.3954,39.7524,185.7108,119.9685,354.99,3.9617,15.4633
2019-05-16,45.8084,283.55,95.3785,59.0787,39.6739,186.4287,122.7388,359.31,3.9769,15.222
2019-05-17,45.5481,279.85,93.45,58.2947,39.1163,184.7438,121.9201,354.45,3.886,14.0687
2019-05-20,44.1238,275.45,92.9485,57.0916,37.9573,182.1715,120.1589,348.11,3.7674,13.6907
2019-05-21,44.9697,278.07,92.876,57.5794,38.7416,184.2652,120.8062,354.27,3.8495,13.672
2019-05-22,44.0491,281.82,92.984,57.6497,38.3407,184.7637,121.5393,359.73,3.7785,12.8487
2019-05-23,43.2972,274.25,90.774,57.1255,38.8026,180.3271,120.1208,352.21,3.6574,13.0327
2019-05-24,43.1309,274.77,91.164,56.7899,38.8374,180.5165,120.1779,354.39,3.6035,12.7087
2019-05-28,42.9526,278.25,91.8215,56.8373,37.966,183.7567,120.1018,355.06,3.5583,12.58
2019-05-29,42.7478,273.38,90.9595,55.8587,38.5412,181.6431,118.9404,349.19,3.4841,12.6573
2019-05-30,42.9695,274.51,90.816,55.932,38.9769,182.4606,119.6924,351.85,3.4575,12.548
2019-05-31,42.1911,270.9,88.7535,55.1883,38.3756,176.9373,117.7409,343.28,3.3668,12.344
2019-06-03,41.7645,259.03,84.6345,51.8087,37.8702,163.6572,114.0853,336.63,3.325,11.9313
2019-06-04,43.2924,268.71,86.478,52.5943,39.0291,166.9972,117.2458,353.4,3.5542,12.9067
2019-06-05,43.9913,272.86,86.925,52.103,38.82,167.6652,119.7876,355.73,3.5114,13.106
2019-06-06,44.6372,274.8,87.718,52.2586,39.2993,167.8247,121.6821,357.13,3.5736,13.73
2019-06-07,45.8253,278.16,90.2015,53.2866,40.1096,172.8297,125.0901,360.87,3.6163,13.6333
2019-06-10,46.4109,280.34,93.0315,54.0043,40.7806,174.2952,126.2326,352.01,3.6891,14.192
2019-06-11,46.9483,275.99,93.185,53.9185,40.8242,177.5654,125.7565,351.27,3.7468,14.4733
2019-06-12,46.7989,276.84,92.766,53.8217,40.3623,174.5146,125.1758,345.56,3.6337,13.9507
2019-06-13,46.7892,276.3,93.515,54.4158,40.6935,176.9373,125.966,343.43,3.6849,14.2607
2019-06-14,46.4495,274.28,93.4835,54.1808,40.2491,180.7857,126.0897,339.73,3.5949,14.328
2019-06-17,46.7266,275.6,94.3015,54.5594,40.1968,188.4426,126.4705,350.62,3.6046,15.002
2019-06-18,47.8255,276.78,95.0685,55.1255,41.2773,187.9043,128.6696,357.12,3.7997,14.9827
2019-06-19,47.6858,291.21,95.4395,55.0891,41.0159,186.9172,129.1741,363.52,3.8057,15.0953
2019-06-20,48.0689,302.11,95.9095,55.5225,41.1204,188.9611,130.3736,365.21,3.8301,14.6413
2019-06-21,47.9051,299.33,95.565,56.1295,41.3557,190.5662,130.3926,369.21,3.7719,14.7907
2019-06-24,47.8569,299.87,95.695,55.6971,41.5038,192.0219,131.1638,371.04,3.7943,14.9093
2019-06-25,47.1315,287.97,93.9135,54.2447,40.8242,188.2731,127.0227,360.3,3.7649,14.6507
2019-06-26,48.1509,288.72,94.8915,53.8826,41.9918,187.0967,127.4986,362.2,3.9583,14.618
2019-06-27,48.1364,293.23,95.214,53.6985,41.3557,188.9312,127.7081,370.02,4.057,14.856
2019-06-28,47.6978,294.65,94.6815,54.0063,41.713,192.4206,127.5272,367.32,4.0818,14.8973
2019-07-01,48.5726,300.97,96.1095,54.8642,41.8698,192.4206,129.1646,374.6,4.1301,15.1447
2019-07-02,48.857,301.39,96.7155,55.4926,41.9308,194.4146,130.0214,375.43,4.0321,14.97
2019-07-03,49.2619,305.7,96.95,56.0108,42.2794,196.608,130.8592,381.72,4.0451,15.66
2019-07-05,49.2185,303.98,97.1455,56.4936,41.896,195.8104,130.4784,380.55,3.9824,15.54
2019-07-08,48.2039,302.92,97.616,55.7016,41.6694,195.1724,130.3832,376.16,3.9074,15.356
2019-07-09,48.4979,304.2,99.415,56.0756,41.6084,198.612,129.9072,379.93,3.9098,15.3373
2019-07-10,48.9775,306.98,100.8705,56.9046,42.0093,202.1214,131.2305,381.0,3.9782,15.928
2019-07-11,48.6208,307.6,100.0535,57.0627,42.3491,200.6259,131.754,379.5,4.1328,15.9067
2019-07-12,48.9944,309.42,100.55,57.1255,43.4993,204.255,132.23,373.25,4.1658,16.3387
2019-07-15,49.4547,308.76,101.0495,57.3834,43.6736,203.2979,132.23,366.6,4.1574,16.9
2019-07-16,49.2835,305.7,100.495,57.5305,42.8458,203.2281,130.4974,365.99,4.1527,16.8253
2019-07-17,49.0064,309.39,99.6015,57.1954,43.0375,201.1942,129.7263,362.44,4.218,16.9907
2019-07-18,49.5631,310.08,98.895,57.2203,43.5167,200.1773,129.8691,325.21,4.2297,16.9027
2019-07-19,48.8233,306.87,98.226,56.4378,43.8043,197.7646,130.0595,315.1,4.1865,17.212
2019-07-22,49.9391,308.55,99.2815,56.8198,44.7454,201.7127,131.7825,310.62,4.2581,17.0453
2019-07-23,50.3295,307.88,99.7245,57.2607,45.0939,201.7525,132.6013,307.3,4.3659,17.3447
2019-07-24,50.2885,310.27,100.0405,56.8457,46.1134,204.0456,133.9626,317.94,4.4405,17.6587
2019-07-25,49.8909,308.73,98.691,56.6567,45.4512,200.1075,133.4581,326.46,4.3093,15.2547
2019-07-26,50.0644,311.27,97.1525,62.1072,44.9545,199.1504,134.5528,335.78,4.3513,15.2027
2019-07-29,50.5319,307.22,95.6225,61.9386,45.7562,195.3518,134.2577,332.7,4.345,15.718
2019-07-30,50.315,303.64,94.9265,61.2483,45.0504,196.4485,133.6104,325.93,4.3607,16.1507
2019-07-31,51.3416,298.86,93.339,60.7595,44.0483,193.6469,129.7263,322.99,4.1934,16.1073
2019-08-01,50.2307,298.44,92.766,60.4393,43.1333,192.1515,131.4303,319.5,4.099,15.59
2019-08-02,49.1679,293.71,91.162,59.6683,42.4188,188.4526,130.326,318.83,4.0063,15.6227
2019-08-05,46.594,280.36,88.2565,57.5949,40.9287,181.1845,125.8613,307.63,3.7478,15.2213
2019-08-06,47.4761,286.21,89.3915,58.4094,41.1963,183.9561,128.2221,310.1,3.7866,15.3833
2019-08-07,47.9677,289.02,89.67,58.6503,40.9945,184.5942,128.7838,304.29,3.8248,15.5613
2019-08-08,49.0257,297.78,91.6445,60.1605,41.3805,189.5892,132.2205,315.9,3.9335,15.8867
2019-08-09,48.6217,294.83,90.379,59.2982,40.3366,187.2861,131.0972,308.93,3.832,15.6673
2019-08-12,48.4983,288.65,89.246,58.5799,40.0032,184.8135,129.2694,310.83,3.7642,15.2673
2019-08-13,50.5521,293.17,91.217,59.6887,41.091,187.8843,131.9444,312.28,3.8785,15.6667
2019-08-14,49.0475,283.66,88.148,58.0687,40.2401,179.1705,127.971,299.11,3.7299,14.6413
2019-08-15,48.8031,282.71,88.806,58.3216,40.0909,182.0419,127.6845,295.76,3.6976,14.376
2019-08-16,49.9546,287.45,89.6285,58.8149,40.7928,183.1486,130.0245,302.8,3.9658,14.6627
2019-08-19,50.886,287.97,90.806,59.8737,41.4332,185.6111,132.2023,309.38,4.2446,15.122
2019-08-20,50.8884,285.71,90.069,59.0303,40.8805,183.2582,131.1039,298.99,4.1723,15.0573
2019-08-21,51.44,291.53,91.177,59.4318,41.363,182.999,132.5652,297.81,4.2558,14.722
2019-08-22,51.3964,287.69,90.233,59.4288,41.0384,181.4935,131.6006,296.93,4.262,14.81
2019-08-23,49.0208,282.44,87.481,57.5365,39.4418,177.2164,127.4074,291.44,4.0373,14.0933
2019-08-26,49.9522,288.74,88.4435,58.4144,39.9681,179.8186,129.375,294.98,4.1122,14.3333
2019-08-27,49.3886,289.45,88.0915,58.3964,40.1699,180.7558,129.6521,291.03,4.0214,14.272
2019-08-28,49.72,282.13,88.2125,58.5425,40.1699,181.2144,129.4801,291.77,4.011,14.3727
2019-08-29,50.5618,286.63,89.32,59.5645,41.1173,185.013,131.9253,296.78,4.1548,14.7807
2019-08-30,50.4965,284.51,88.8145,59.3795,41.5911,185.1127,131.677,293.75,4.1675,15.0407
2019-09-03,49.7611,282.45,89.492,58.3331,41.2138,181.8425,129.9386,289.29,4.0844,15.0007
2019-09-04,50.6054,284.6,90.031,58.9675,42.9157,186.5782,131.4573,291.52,4.1986,14.712
2019-09-05,51.5948,287.75,92.036,60.4598,43.9509,190.327,133.7688,293.25,4.4717,15.3053
2019-09-06,51.5899,284.94,91.6755,60.167,44.6703,186.9272,132.8614,290.17,4.4446,15.1633
2019-09-09,51.8101,279.3,91.5675,60.1146,45.258,188.1934,131.3522,294.34,4.4907,15.4527
2019-09-10,52.4221,276.14,91.0275,60.1361,45.4598,185.6111,129.9768,287.99,4.5573,15.7027
2019-09-11,54.0889,277.78,91.1495,60.8493,46.3108,187.9242,130.015,288.27,4.5859,16.4733
2019-09-12,53.9679,278.02,92.1775,61.596,46.5037,186.9072,131.3522,288.86,4.5845,16.3913
2019-09-13,52.918,278.35,91.967,61.8484,46.0914,186.6281,131.1612,294.15,4.5265,16.3467
2019-09-16,53.1962,282.93,90.392,61.4294,45.7932,185.661,130.2156,294.29,4.4834,16.1873
2019-09-17,53.3897,284.69,91.1275,61.3421,45.5739,187.5154,131.228,298.6,4.5048,16.3193
2019-09-18,53.8905,279.72,90.873,61.4803,45.3896,187.5752,132.3074,291.56,4.4777,16.2327
2019-09-19,53.4527,281.26,91.075,61.7845,45.2405,189.5692,134.743,286.6,4.4021,16.44
2019-09-20,52.6713,277.91,89.708,61.3401,44.4948,189.3598,133.1861,270.75,4.2964,16.0413
2019-09-23,52.9108,277.44,89.265,61.582,44.6527,186.2592,132.8996,265.92,4.3498,16.082
2019-09-24,52.6592,272.47,87.0805,60.766,43.7053,180.7358,131.2185,254.59,4.2924,14.8807
2019-09-25,53.4696,277.43,88.4165,62.1431,44.758,182.2513,133.1097,264.75,4.4342,15.2467
2019-09-26,53.1938,283.81,86.992,61.9611,44.6703,179.5693,133.2816,263.31,4.412,16.1707
2019-09-27,52.935,277.54,86.2725,61.1461,44.5474,176.5684,131.5528,263.08,4.2732,16.142
2019-09-30,54.1808,276.25,86.7955,60.9062,45.2054,177.5454,132.7945,267.62,4.3307,16.058
2019-10-01,54.3308,272.71,86.7825,60.1511,44.5299,175.2822,130.9224,269.58,4.3289,16.3127
2019-10-02,52.9688,266.66,85.6615,58.7505,43.3281,174.0759,128.6109,268.03,4.3051,16.2087
2019-10-03,53.4188,272.4,86.221,59.3246,43.8895,178.8415,130.1678,268.15,4.5108,15.5353
2019-10-04,54.9162,276.96,86.9825,60.3984,44.6703,179.9083,131.9253,272.79,4.5272,15.4287
2019-10-07,54.9283,276.9,86.633,60.2633,44.4071,179.1406,130.9702,274.46,4.5859,15.848
2019-10-08,54.2848,270.83,85.2755,59.3595,43.6263,177.2164,129.5852,270.72,4.4093,16.0033
2019-10-09,54.9211,274.27,86.0995,59.9715,44.2843,179.3101,132.0399,267.53,4.4959,16.302
2019-10-10,55.6613,274.98,86.013,60.3241,44.8369,179.4896,132.8614,280.48,4.5536,16.316
2019-10-11,57.1418,278.29,86.596,60.6354,45.6967,183.6371,133.4154,282.93,4.6272,16.526
2019-10-14,57.0595,277.78,86.8215,60.7381,45.3019,182.7298,133.2912,285.53,4.6407,17.1307
2019-10-15,56.9265,279.39,88.369,61.9586,46.1879,188.323,135.2206,284.25,4.8855,17.1927
2019-10-16,56.6967,272.7,88.8715,61.9965,46.0125,188.981,134.1126,286.28,4.8317,17.3167
2019-10-17,56.9168,269.24,89.374,62.4853,45.4949,189.8185,133.4249,293.35,4.8337,17.4647
2019-10-18,57.1902,265.52,87.8755,62.0668,45.0563,185.2921,131.2472,275.3,4.7392,17.13
2019-10-21,58.182,266.84,89.283,62.0603,45.7318,189.1904,132.2214,278.05,4.8765,16.9
2019-10-22,58.049,261.09,88.2865,61.9067,45.6265,181.7926,130.2538,266.69,4.8666,17.0387
2019-10-23,58.8279,261.32,88.1085,62.7262,45.3721,185.5912,131.0848,271.27,4.8536,16.9787
2019-10-24,58.9247,269.7,89.039,62.8,45.8195,185.8205,133.6637,271.5,4.8977,19.9787
2019-10-25,59.6504,270.98,88.0665,63.0589,49.5303,187.326,134.4183,276.82,5.0887,21.8753
2019-10-28,60.2479,271.35,88.854,64.2898,49.7935,188.8314,137.7231,281.86,5.1447,21.8473
2019-10-29,58.8545,271.45,88.1355,62.8773,49.425,188.7417,136.4241,281.21,5.0484,21.0813
2019-10-30,58.8473,278.41,88.9995,62.8793,49.6531,187.6849,138.1242,291.45,5.0504,21.0007
2019-10-31,60.1778,277.93,88.833,62.7845,49.5917,191.0747,136.9398,287.41,5.0012,20.9947
2019-11-01,61.8857,277.82,89.572,63.4554,49.5742,193.0388,137.2741,286.81,5.0402,20.8873
2019-11-04,62.2921,277.5,90.233,64.3212,50.5392,194.1355,138.0669,292.86,5.237,21.1647
2019-11-05,62.2026,289.29,90.0855,64.4125,50.4865,193.7367,137.9809,288.03,5.2149,21.148
2019-11-06,62.2292,287.4,89.7885,64.3911,50.8085,190.975,137.5989,288.59,5.1656,21.772
2019-11-07,62.9474,290.77,89.41,65.1856,51.2054,189.8484,137.7899,289.57,5.1833,22.3693
2019-11-08,63.1197,292.46,89.294,65.2883,51.3995,190.2671,139.4137,291.57,5.1694,22.476
2019-11-11,63.6195,290.27,88.5825,64.7537,51.4701,189.0408,139.5569,294.18,5.1793,23.006
2019-11-12,63.5613,291.72,88.9,64.7003,51.3377,193.8862,140.4739,292.01,5.2149,23.3287
2019-11-13,64.1703,293.54,87.6555,64.6489,51.0643,192.6101,140.7031,283.11,5.189,23.074
2019-11-14,63.7262,294.53,87.73,65.2958,50.9937,192.5702,141.4195,289.62,5.2194,23.29
2019-11-15,64.4833,297.5,86.9745,66.5123,51.126,194.5144,143.2438,295.03,5.08,23.478
2019-11-18,64.8084,297.16,87.6265,65.829,51.3819,196.8074,143.5972,302.57,5.2813,23.3327
2019-11-19,64.6119,300.6,87.6395,65.4674,51.4701,198.7217,143.645,302.6,5.1746,23.968
2019-11-20,63.8597,300.1,87.2765,64.9322,51.0731,196.9171,143.3958,305.16,5.2539,23.4813
2019-11-21,63.5734,298.8,86.7355,64.8464,51.3554,197.3358,143.2616,311.69,5.2291,23.6553
2019-11-22,63.5176,299.3,87.286,64.5237,50.8173,198.2232,143.3671,310.48,5.2467,22.2027
2019-11-25,64.6313,305.28,88.692,65.1208,51.8758,199.1903,144.9388,315.55,5.5035,22.4227
2019-11-26,64.1266,307.9,89.847,65.4878,51.9552,198.3727,145.7056,312.49,5.3987,21.928
2019-11-27,64.988,309.06,90.9255,65.4444,51.6112,201.3936,145.9835,315.93,5.4336,22.086
2019-11-29,64.8448,309.53,90.04,65.0434,51.2054,201.0347,145.0826,314.66,5.3963,21.996
2019-12-02,64.0951,302.75,89.08,64.2838,50.8614,199.1005,143.3288,309.99,5.2098,22.3247
2019-12-03,62.9522,303.91,88.498,64.5771,49.4589,198.2232,143.0987,306.16,5.1702,22.4133
2019-12-04,63.5079,302.51,88.0345,65.7841,49.4148,198.1135,143.6162,304.32,5.214,22.202
2019-12-05,64.4396,303.03,87.024,66.1841,49.4677,198.7616,143.6929,302.86,5.1971,22.0247
2019-12-06,65.6843,306.23,87.58,66.8041,50.1116,200.4465,145.4372,307.35,5.2825,22.3927
2019-12-09,64.7648,307.05,87.4755,66.9836,49.8646,200.7356,145.0634,302.5,5.2825,22.6353
2019-12-10,65.1433,304.17,86.9605,66.9786,49.9176,200.267,144.843,293.12,5.3275,23.256
2019-12-11,65.6989,303.74,87.436,67.0465,50.341,201.6528,145.3893,298.93,5.4112,23.5133
2019-12-12,65.8663,305.96,88.0165,67.258,50.7644,196.1594,146.8652,298.44,5.5787,23.9787
2019-12-13,66.7617,317.94,88.047,67.1772,50.9761,193.5273,148.1016,298.5,5.5768,23.8927
2019-12-16,67.9045,323.8,88.4605,67.867,50.8967,197.3259,149.06,304.21,5.6056,25.4333
2019-12-17,68.0379,322.85,89.533,67.5772,50.5439,197.7945,148.2549,315.48,5.6838,25.266
